# EnglishWordsRaw.txt — English word list, rebuilt 2026-08 from license-clean sources.
# Counts: hermitdave/FrequencyWords OpenSubtitles-2018 en_full (CC BY-SA 4.0),
# count >= 80, scaled so top ~1.2M. Inventory filter: English Wiktionary via
# Kaikki wiktextract (CC BY-SA 4.0) membership — drops subtitle OCR junk and typos.
# POS + CaseType: spaCy (MIT) Penn tags + MID-SENTENCE case shares over a 3M-sentence
# English Wikipedia sample (CC BY-SA 4.0, 2026-08 dump); register correction and the
# >=5%-representation guard mirror tools/case-seeds (see README there). CaseType from
# title share s_eff: <0.10 LO, <0.50 LF, <0.90 TF, >=0.90 TO; ALL-CAPS>=60% AC;
# mixed>=50% OC (surface from Wiktionary). Curated rows (abbreviations, extensions,
# contractions, I-forms) carried over from the previous hand-revised list.
# Fields: word;rawFreq;CASETYPE,POS1[,POS2[,POS3]]
certifiable;12;LO,NNP,JJ
treacle;12;LO,NN,NNP,JJ
telephoning;12;LO,VBG
staunch;12;LO,JJ
pinks;12;LO,NNS,NNPS
sith;12;LO,NNP
Spokane;12;TO,NNP
magnified;12;LO,VBN,VBD
cutlass;12;LO,NNP,NN
pent-up;12;LO,JJ
cucaracha;12;LO,NNP
avarice;12;LO,NN,NNP
ready-made;12;LO,JJ,NN
Atherton;12;TO,NNP
breck;12;LO,NNP
apparitions;12;LO,NNS
artisan;12;LF,JJ,NNP
intubated;12;LO,JJ
simple-minded;12;LO,JJ
truss;12;LF,JJ,NN,NNP
transitional;12;LF,JJ,NNP
fellers;12;LO,NNP,NNPS
occupations;12;LO,NNS
pallet;12;LO,NN
serengeti;12;LO,NNP
garfunkel;12;LO,NNP
armament;12;LO,NN
cutty;12;LO,NNP
precursor;12;LO,NN
encephalitis;12;LO,NN
well-adjusted;12;LO,JJ
flunky;12;LO,NN
clashed;12;LO,VBD
unnie;12;LO,NN
supercar;12;LO,NNP,NN
slings;12;LO,NNS
premonitions;12;LO,NNS
bambino;12;LO,NNP
rippling;12;LO,VBG,NNP
lumen;12;LO,NNS,NNP
high-energy;12;LO,JJ
miscommunication;12;LO,NN
blinks;12;LO,VBZ,NNS
huxtable;12;LO,NNP
jemima;12;LO,NNP
easy-going;12;LO,JJ
krantz;12;LO,NNP
ukip;12;LO,NNP
takings;12;LO,NNS
untested;12;LO,JJ
cpd;12;LO,NNP
enthusiastically;12;LO,RB
omit;12;LO,VB,VBP
preface;12;LO,NN
exported;12;LO,VBN,VBD
spoilsport;12;LO,NN
bigwig;12;LO,NNP
colonization;12;LF,NN
halter;12;LO,NN,NNP
yiu;12;LO,NNP
sowed;12;LO,VBD
justifying;12;LO,VBG
lascivious;12;LO,JJ
hau;12;LO,NNP
unwed;12;LO,JJ
time-consuming;12;LO,JJ
sudanese;12;LF,JJ,NNP
baccarat;12;LO,NN,NNP
shura;12;LO,NNP,NN
nonprofit;12;LO,JJ
eurydice;12;LO,NNP
reaping;12;LO,VBG,NN
eurgh;12;LO,UH
Salle;12;TO,NNP
behemoth;12;LO,NNP,NN
esu;12;LO,NNP
Amadeus;12;TO,NNP
forevermore;12;LO,NNP
duckie;12;LO,NNP
sumi;12;LO,NNP
obsidian;12;LO,JJ,NNP
uppers;12;LO,NNS,NNP
snares;12;LO,NNS,NNP
subsided;12;LO,VBD,VBN
phonies;12;LO,NNS
redesign;12;LO,NN,VB
ligaments;12;LO,NNS
outdo;12;LO,VB,NN
cakewalk;12;LO,NN,NNP
burly;12;LO,JJ,RB,NNP
citations;12;LF,NNS
recede;12;LO,VB,VBP
newsreader;12;LO,NN
emigration;12;LO,NN
like-minded;12;LO,JJ
Iona;12;TO,NNP
huffy;12;LO,JJ
begat;12;LO,NN,VBP,NNP
teflon;12;LO,NNP
lighters;12;LO,NNS
buttock;12;LO,NN
weve;12;LO,NNP
christer;12;LO,NNP
contaminating;12;LO,VBG
tetris;12;LO,NNP
regulatory;12;LF,JJ,NNP
vik;12;LO,NNP
savitar;12;LO,NNP
unattached;12;LO,JJ,NNP
fiske;12;LO,NNP
cuttlefish;12;LO,NN,NNP
spliff;12;LO,NNP
eldon;12;LO,NNP
a-hole;12;LO,NN
cybernetic;12;LO,JJ
placate;12;LO,VB
caltech;12;LO,NNP
spellbound;12;LO,NNP,JJ
reviving;12;LO,VBG
ahm;12;LO,NNP
malady;12;LO,NNP,NN,JJ
disadvantaged;12;LO,JJ
mobbed;12;LO,VBN
modes;12;LO,NNS
gullet;12;LO,NNP,NN
greenhorn;12;LO,NNP
entrusting;12;LO,VBG
frailty;12;LO,NN,NNP
woodhull;12;LO,NNP
NIT;12;AC,NNP
overestimated;12;LO,VBN,VBD,JJ
infects;12;LO,VBZ,NNS
shortwave;12;LO,JJ,NN
amounted;12;LO,VBD
zackary;12;LO,NNP
unequal;12;LO,JJ
claridge;12;LO,NNP
Clements;12;TO,NNP
tantalizing;12;LO,VBG,NN
electrolytes;12;LO,NNS
fogg;12;LO,NNP
dusseldorf;12;LO,NNP
carnivores;12;LO,NNS
well-liked;12;LO,JJ
Tabor;12;TO,NNP
rifling;12;LO,VBG,NN
manda;12;LO,NNP
fruition;12;LO,NN
playboys;12;LO,NNPS
approving;12;LO,VBG
Zanzibar;12;TO,NNP
shoo-in;12;LO,NN
fueling;12;LO,VBG
fishman;12;LO,NNP
reflux;12;LO,NN
commonality;12;LO,NN
gwan;12;LO,NNP
Consuela;12;TO,NNP
tyrannical;12;LO,JJ
transatlantic;12;LF,JJ,NNP
hares;12;LO,NNS
icicle;12;LO,NN,NNP
dcp;12;LO,NNP,NN
jobe;12;LO,NNP
reread;12;LO,VBP,VB,NN
cliffie;12;LO,NNP
usurp;12;LO,VB
unsightly;12;LO,RB,JJ
sniggers;12;LO,NN,VB
romanticism;12;LF,NN,NNP
zeng;12;LO,NNP
taboos;12;LO,NNS
duan;12;LO,NNP
amenable;12;LO,JJ
shek;12;LO,NNP
substitutes;12;LO,NNS
painstaking;12;LO,JJ
decompress;12;LO,VB,NN
unauthorised;12;LO,JJ
astrophysics;12;LF,NNS,NNP
bullfight;12;LO,NN
kanako;12;LO,NNP
kata;12;LO,NNP,NN,NNS
plated;12;LO,VBN
heartwarming;12;LO,NN
Alban;12;TO,NNP
yukari;12;LO,NNP
orally;12;LO,RB
hunched;12;LO,VBN,VBD
biometric;12;LO,JJ
tem;12;LO,NNP,NN
incline;12;LF,NN,NNP
Itfc;12;TO,NNP
bayon;12;LO,NNP
safe-deposit;12;LO,JJ,NN
pawing;12;LO,NN,VBG
choppy;12;LO,JJ
undercut;12;LO,JJ,VB,VBD
overwhelms;12;LO,VBZ,NNS
anti-social;12;LO,JJ
ips;12;LO,NNP,NN
bellhop;12;LO,NN
downloads;12;LO,NNS
go-getter;12;LO,NN
sired;12;LO,VBN,VBD
great-uncle;12;LO,NN
serfs;12;LO,NNS,NNP
Botswana;12;TO,NNP
earths;12;LO,NNS,NNPS
carlene;12;LO,NNP
insubordinate;12;LO,JJ
innumerable;12;LO,JJ
readout;12;LO,NN
lalo;12;LO,NNP
ayrton;12;LO,NNP
gg;12;LO,NNP
befallen;12;LO,VBN
adverts;12;LO,NNS
joann;12;LO,NNP
ranga;12;LO,NNP
Omni;12;TF,NNP
tansy;12;LO,NN,NNP
sine;12;LF,JJ,NNP
occured;12;LO,VB
appropriations;12;LF,NNS,NNP,NNPS
symbolically;12;LO,RB
embarking;12;LO,VBG
snatches;12;LO,VBZ,NNS
gord;12;LO,NNP,NN
get-up;12;LO,NN
tarantino;12;LO,NNP
sourpuss;12;LO,NN,VB
enquired;12;LO,VBD,VBN
shazam;12;LO,NNP
nastiest;12;LO,NNP
Pradesh;12;TO,NNP
jefferies;12;LO,NNP
slimming;12;LO,VBG,NN
gervase;12;LO,NNP
mig;12;LO,NNP
nobby;12;LO,NNP
babylonian;12;LF,JJ,NNP
pathan;12;LO,NNP
Slough;12;TF,NNP
vod;12;LO,NNP
titi;12;LO,NNP
replying;12;LO,VBG
revenant;12;LO,NN,NNP
afore;12;LO,RB,NNP
cringe;12;LO,NN,VB
ozaki;12;LO,NNP
gusts;12;LO,NNS
Betts;12;TO,NNP
kilogram;12;LO,NN
bobs;12;LO,NNP
Niall;12;TO,NNP
derogatory;12;LO,JJ
technologically;12;LO,RB
spangler;12;LO,NNP
forestry;12;LF,NN,NNP
bothwell;12;LO,NNP
mid-air;12;LO,NN
pickers;12;LO,NNS,NNPS
x-rated;12;LO,JJ
tessie;12;LO,NNP
moderator;12;LF,NN,NNP
swinger;12;LO,NNP,NN
wooly;12;LO,JJ,NNP
coq;12;LO,NNP
banister;12;LO,NNP,NN
lifeguards;12;LO,NNS
redress;12;LO,NN,VB
pall;12;LO,NNP,NN
injurious;12;LO,JJ
caramba;12;LO,UH
bonzo;12;LO,NNP
voiced;12;LO,VBN,VBD
voorhees;12;LO,NNPS,NNP
stabilizer;12;LO,NN
stupid-ass;12;LO,JJ,NN
gaiety;12;LO,NNP,NN
Porte;12;TF,NNP,NN
sadhu;12;LO,NNP,NN
gimmicks;12;LO,NNS
kaga;12;LO,NNP
keno;12;LO,NNP,JJ
walling;12;LO,VBG,NNP,NN
riff-raff;12;LO,NN
necking;12;LO,VBG
beckwith;12;LO,NNP
schindler;12;LO,NNP
gillies;12;LO,NNP,NNS
notably;12;LO,RB
enveloped;12;LO,VBN,VBD
smee;12;LO,NNP
machetes;12;LO,NNS
prevalent;12;LO,JJ
zeno;12;LO,NNP
pushups;12;LO,NNS
twinkies;12;LO,NNP,NNS
montauk;12;LO,NNP
ludovic;12;LO,NNP
blinders;12;LO,NNP,NNS,NNPS
hungrier;12;LO,JJR
translucent;12;LO,JJ
rinds;12;LO,NNS
herrick;12;LO,NNP
doss;12;LO,NNP
reentry;12;LO,NN
thence;12;LO,NN,VB
wags;12;LO,NNP,VBZ
academia;12;LF,NN,NNP
icebergs;12;LO,NNS
dissipate;12;LO,VB
reassemble;12;LO,VB
overwork;12;LO,NN
foresaw;12;LO,VBD,VBP
scrambler;12;LO,NN,NNP
anamika;12;LO,NNP
Alameda;12;TO,NNP
probed;12;LO,VBD,VBN
marmaduke;12;LO,NNP
dreads;12;LO,VBZ,NNS
bigamy;12;LO,NN,JJ,RB
instigate;12;LO,VB
diphtheria;12;LO,NNP,NN
mentors;12;LF,NNS
flings;12;LO,VBZ,NNS
bulger;12;LO,NNP
bedspread;12;LO,JJ,NN
raghav;12;LO,NNP
counterintelligence;12;LO,NN,NNP
Ellsworth;12;TO,NNP
Greeley;12;TO,NNP
Dillard;12;TO,NNP
Washburn;12;TO,NNP
harriman;12;LO,NNP
pidge;12;LO,NNP
laguardia;12;LO,NNP
complicating;12;LO,VBG
gazpacho;12;LO,NN,NNP
Derry;12;TO,NNP
preliminaries;12;LO,NNS
lovelace;12;LO,NNP
repossessed;12;LO,VBN,VBD
Scottsdale;12;TO,NNP
Somme;12;TO,NNP
re-establish;12;LO,VB
spiel;12;LO,NNP,NN
yuna;12;LO,NNP
ex-partner;12;LO,NN
farage;12;LO,NNP
accosted;12;LO,VBN,VBD
sonogram;12;LO,NN
sept;12;LO,NNP
sallie;12;LO,NNP
dostoyevsky;12;LO,NNP
mem;12;LO,NNP
discounted;12;LO,VBN,VBD
Nakajima;12;TO,NNP
disciplines;12;LO,NNS
honoria;12;LO,NNP
shii;12;LO,NNP
stas;12;LO,NNP,NNS
Syrians;12;TO,NNPS
shlomo;12;LO,NNP
pricing;12;LO,NN
mol;12;LF,NNP
concha;12;LO,NNP
pippin;12;LO,NNP
midwestern;12;LF,NNP,JJ
dubbing;12;LO,VBG,NN
kd;12;LO,NNP
dateline;12;LO,NNP,NN
hulks;12;LO,NNS
beheld;12;LO,VBD,VBN
standardized;12;LO,JJ,VBN
connell;12;LO,NNP
faiths;12;LO,NNS
eloquently;12;LO,RB
Chinook;12;TF,NNP
perpetually;12;LO,RB
Guardia;12;TO,NNP
stealer;12;LO,NN,NNP
showa;12;LO,NNP
no-fly;12;LO,JJ
deering;12;LO,NNP
waikiki;12;LO,NNP
sweet-talk;12;LO,NN,VB
quakes;12;LO,NNS,NNPS
mitchum;12;LO,NNP
Danzig;12;TO,NNP
inflexible;12;LO,JJ
moneybags;12;LO,NNP,NNS
syntax;12;LO,NN
unbeknownst;12;LO,JJ,NNP
round-the-clock;12;LO,JJ
fortifications;12;LO,NNS
seamless;12;LO,JJ
besotted;12;LO,VBN
reconnected;12;LO,VBD,VBN
larabee;12;LO,NNP
acclaim;12;LO,NN
systemic;12;LO,JJ
haggis;12;LO,NNP
puja;12;LF,NNP,NN
Riga;12;TO,NNP
deon;12;LO,NNP
miyako;12;LO,NNP
downriver;12;LO,NN
tsu;12;LO,NNP
lipo;12;LO,NNP,NN
dispersal;12;LO,NN
joyfully;12;LO,RB
pericles;12;LO,NNP
immobile;12;LO,JJ
melly;12;LO,NNP
shakers;12;LO,NNPS,NNS
thereabouts;12;LO,NNS,VBZ
acknowledgement;12;LO,NN
compliant;12;LO,JJ
Bateman;12;TO,NNP
resilience;12;LF,NN,NNP
curvy;12;LO,JJ
argentinian;12;LF,JJ,NNP
pez;12;LO,NNP,NN
preaches;12;LO,VBZ,NNS
nineties;12;LF,NNS,NNPS
Inverness;12;TO,NNP
sexism;12;LO,NN
yael;12;LO,NNP
missis;12;LO,NNP
nanobots;12;LO,NNS
outbreaks;12;LO,NNS
additionally;12;LO,RB
slicker;12;LO,NN,NNP,JJR
Lille;12;TO,NNP
retrospective;12;LO,JJ,NN
alessandra;12;LO,NNP
Tonkin;12;TO,NNP
Kool;12;TO,NNP
reinvented;12;LO,VBD,VBN
flopping;12;LO,VBG,NN
Dey;12;TO,NNP
logistical;12;LO,JJ
depository;12;LO,NN,NNP
inconsequential;12;LO,JJ
Catania;12;TO,NNP
scalped;12;LO,VBN,VBD
jah;12;LO,NNP
Winton;12;TO,NNP
bygone;12;LO,JJ,NNP
over-the-top;12;LO,JJ
skitters;12;LO,NNPS,NNP,NNS
hallucinogenic;12;LO,JJ
revolted;12;LO,VBD,VBN
froth;12;LO,NN,JJ
bimbos;12;LO,NNS
Planck;12;TF,NNP
sharpshooter;12;LO,NN,NNP
upgrading;12;LO,VBG,NN
gremlin;12;LO,NNP,NN
amphibians;12;LO,NNS
religiously;12;LO,RB
caster;12;LO,NNP,NN
misheard;12;LO,NNP,NN
genny;12;LO,NNP
baited;12;LO,VBN,JJ
Auguste;12;TO,NNP
birdman;12;LO,NNP
Salah;12;TO,NNP
messier;12;LO,NNP
belladonna;12;LO,NNP,NN
assertion;12;LO,NN
Marietta;12;TO,NNP
clearest;12;LO,JJS
tugboat;12;LO,NN
pritchett;12;LO,NNP
ventricular;12;LO,JJ
struts;12;LO,NNS
aloysius;12;LO,NNP
plainclothes;12;LO,NNS
gotti;12;LO,NNP
svensson;12;LO,NNP
wugong;12;LO,NNP
leveling;12;LO,VBG,NN
jeffery;12;LO,NNP
inclusion;12;LO,NN
Blu;12;TO,NNP
footpath;12;LO,NN
calico;12;LO,NNP,NN
Canberra;12;TO,NNP
blundering;12;LO,JJ,VBG,NN
scalding;12;LO,VBG,NN
wielded;12;LO,VBD,VBN
kenzo;12;LO,NNP
commercially;12;LO,RB
frills;12;LO,NNS
poochie;12;LO,NNP
bicep;12;LO,NNP,NN,VBN
darko;12;LO,NNP
camorra;12;LO,NNP
sharkey;12;LO,NNP
Guangdong;12;TO,NNP
Dorothea;12;TO,NNP
surpasses;12;LO,VBZ
alcove;12;LO,NN
woodcock;12;LO,NNP,NN
turmeric;12;LO,NN
alchemists;12;LO,NNS,NNPS
morgenstern;12;LO,NNP
illustrator;12;LO,NN
womanly;12;LO,JJ,RB
cloves;12;LO,VBZ,NNS
lakeside;12;LF,NNP,NN
pandering;12;LO,VBG
savin;12;LO,NNP
tolerating;12;LO,VBG
red-eye;12;LO,NN,VB
beltway;12;LO,NNP,NN
Coles;12;TO,NNP
inky;12;LO,JJ,NNP
valentines;12;LO,NNPS,NNS
third-degree;12;LO,JJ
Portman;12;TO,NNP
lamaze;12;LO,NNP
small-minded;12;LO,JJ
dike;12;LF,NN,NNP
bigwigs;12;LO,NNS
prospecting;12;LF,VBG,NN,NNP
obtuse;12;LO,JJ,NN
warlocks;12;LO,NNS,NNPS,NNP
restores;12;LO,VBZ
inbox;12;LO,NN,NNP
regalia;12;LO,NN,NNP
prides;12;LO,VBZ,NNS
mune;12;LO,NNP
cockles;12;LO,NNS
kaneko;12;LO,NNP
fantastical;12;LO,JJ
unmatched;12;LO,JJ
trousseau;12;LO,NNP,NN
Nehru;12;TO,NNP
elba;12;LO,NNP
showmanship;12;LO,NN
McDowell;12;OC,NNP
sampled;12;LO,VBN,VBD
coerce;11;LO,VB
blurted;11;LO,VBD
neutered;11;LO,VBN,JJ
ostentatious;11;LO,JJ
blips;11;LO,NNS
wotan;11;LO,NNP
illuminati;11;LO,NNP,NNPS
beatrix;11;LO,NNP
four-letter;11;LO,JJ
Meiji;11;TO,NNP
Armenia;11;TO,NNP
vamps;11;LO,NNS,NNP,NNPS
rhoades;11;LO,NNP
suburbia;11;LO,NN,NNP
razed;11;LO,VBN,VBD
attaches;11;LO,VBZ,NNS
pitkin;11;LO,NNP,NN
cag;11;LO,NNP
bax;11;LO,NNP
genealogy;11;LF,NN,NNP
bloodsucker;11;LO,NNP
mumbo-jumbo;11;LO,NN
azhar;11;LO,NNP
imitations;11;LO,NNS
yalta;11;LO,NNP
arrears;11;LO,NNS
backpacking;11;LO,VBG,NN
Faisal;11;TO,NNP
contesting;11;LO,VBG
Metcalfe;11;TO,NNP
resuming;11;LO,VBG
cashew;11;LO,NN,NNP
seventy-two;11;LO,JJ
obstetrician;11;LO,NN,JJ
rho;11;LO,NNP,NN
archeological;11;LF,JJ
avram;11;LO,NNP
wreaking;11;LO,VBG
nostra;11;LO,NNP
rattlesnakes;11;LO,NNS
earner;11;LO,NN
yowling;11;LO,VBG
beached;11;LO,VBN,VBD
loaning;11;LO,VBG,NN
ansel;11;LO,NNP
cava;11;LO,NNP,NN
grimaldi;11;LO,NNP
giancarlo;11;LO,NNP
bluffs;11;LF,NNS,NNPS
patmore;11;LO,NNP
Romanians;11;TO,NNPS
tammi;11;LO,NNP
herein;11;LO,NN,NNP
substantiate;11;LO,VB
yodeling;11;LO,NN,VBG
gargling;11;LO,NN
eucalyptus;11;LO,NN,NNP
nuances;11;LO,NNS
choirs;11;LF,NNS
delorean;11;LO,NNP
speer;11;LO,NNP,NN
noni;11;LO,NNP
consoled;11;LO,VBD,VBN
Bari;11;TO,NNP
roofing;11;LO,NN,VBG
enticed;11;LO,VBN,VBD
gcs;11;LO,NNP
unsolicited;11;LO,JJ
extradited;11;LO,VBN,VBD
linguistic;11;LO,JJ
goring;11;LO,NNP,NN
co-host;11;LO,NN,VB
unleashing;11;LO,VBG
Heineken;11;TO,NNP
Hezbollah;11;TO,NNP
candyman;11;LO,NNP
squats;11;LO,NNS
breakups;11;LO,NNS
workable;11;LO,JJ
mislaid;11;LO,VBN,JJ
legalized;11;LO,VBN,VBD,JJ
recoup;11;LO,VB
adjectives;11;LO,NNS
biohazard;11;LO,NNP,JJ
teng;11;LO,NNP
morra;11;LO,NNP
harnessing;11;LO,VBG,NN
jervis;11;LO,NNP
rediscovered;11;LO,VBN
unmasked;11;LO,JJ,NNP
thr;11;LO,NNP
hullo;11;LO,UH,NN,VB
sects;11;LO,NNS
Pinochet;11;TO,NNP
relocating;11;LO,VBG
spirals;11;LO,NNS
Aris;11;TO,NNP
wafers;11;LO,NNS
cistern;11;LO,NN
untapped;11;LO,JJ
pinpointed;11;LO,VBD,VBN
photoshopped;11;LO,VBN,JJ
Wii;11;TO,NNP
taryn;11;LO,NNP
patronising;11;LO,VBG,JJ,NN
contours;11;LO,NNS,NN
silt;11;LO,NN
kasumi;11;LO,NNP
aarti;11;LO,NNP
wedges;11;LO,NNS
disavow;11;LO,VB,VBP
lemond;11;LO,NNP,NN
Jovan;11;TO,NNP
exacting;11;LO,VBG
sleepovers;11;LO,NNS
Markov;11;TO,NNP
krauss;11;LO,NNP
kanda;11;LO,NNP
peregrine;11;LO,NN,NNP
Meier;11;TO,NNP
diversify;11;LO,VB
houseman;11;LO,NNP
ope;11;LO,NNP
dickey;11;LO,NNP
mutilate;11;LO,VB
Jeffy;11;TO,NNP
roxane;11;LO,NNP
bypassed;11;LO,VBN,VBD
short-handed;11;LO,JJ,RB
fluctuation;11;LO,NN
plundering;11;LO,VBG,NN
woodsman;11;LO,NN,NNP
revising;11;LO,VBG
fawning;11;LO,VBG
Latvia;11;TO,NNP
sitar;11;LO,NN,NNP
conked;11;LO,VB
organizes;11;LO,VBZ
raki;11;LO,NNP
speculations;11;LO,NNS
mamacita;11;LO,NNP
geet;11;LO,NNP,NN
farthing;11;LO,VBG,NN
Sumatra;11;TO,NNP
shinigami;11;LO,NNP,NN
freelancer;11;LO,NN
taster;11;LO,NN,NNP
Eminem;11;TO,NNP
gummi;11;LO,NNP
jerries;11;LO,NNPS
promoters;11;LO,NNS
carpal;11;LO,NNP
undertakers;11;LO,NNS,NNP
lurid;11;LO,JJ,VBD
negligee;11;LO,NN
telecommunications;11;LF,NNS,NN,NNPS
domes;11;LO,NNS
re-open;11;LO,JJ
razor-sharp;11;LO,JJ
doogie;11;LO,NNP
bewitching;11;LO,VBG,NN
accidently;11;LO,RB
protruding;11;LO,VBG
little-known;11;LO,JJ
grapple;11;LO,VB,VBP
noisily;11;LO,RB
a-okay;11;LO,JJ
regretful;11;LO,JJ
blabbermouth;11;LO,NNP
mccready;11;LO,NNP
Chattanooga;11;TO,NNP
symbiotic;11;LO,JJ
wrangler;11;LO,NNP,NN
corroboration;11;LO,NN
rennie;11;LO,NNP
eggshell;11;LO,NN,NNP
throng;11;LO,NN
shrines;11;LO,NNS
artichokes;11;LO,NNS
castellano;11;LO,NNP
contested;11;LO,VBN,VBD
kaka;11;LO,NNP
nonchalant;11;LO,JJ,NN
clearances;11;LF,NNS
ome;11;LO,NNP
skunks;11;LO,NNS,NNPS
dahmer;11;LO,NNP
idolized;11;LO,VBD,VBN
martyred;11;LO,VBN
postponement;11;LO,NN
underlings;11;LO,NNS
horizontally;11;LO,RB
yuletide;11;LO,NNP,NN
takada;11;LO,NNP
tailoring;11;LO,VBG,NN
arnett;11;LO,NNP
melodic;11;LO,JJ
intensify;11;LO,VB,VBP
kindle;11;LO,NNP
cranny;11;LO,NNP,NN
mansour;11;LO,NNP
windbag;11;LO,NNP,NN
stockwell;11;LO,NNP
interpretations;11;LO,NNS
teat;11;LO,NN,NNP
yar;11;LO,NNP
levinson;11;LO,NNP
studded;11;LO,VBN
zale;11;LO,NNP,NN,JJ
weeding;11;LO,VBG,NN
kennels;11;LO,NNS
chaucer;11;LO,NNP
crump;11;LO,NNP,NN
cave-in;11;LO,NN,VB
collagen;11;LO,NN
lally;11;LO,NNP,RB
subsides;11;LO,VBZ
Kok;11;TO,NNP
southside;11;LO,NNP,NN
magnification;11;LO,NN
commuters;11;LO,NNS
manchurian;11;LO,JJ,NNP
predestined;11;LO,VBN
pursuant;11;LO,JJ
matriarch;11;LO,NN
Chappell;11;TO,NNP
sciatica;11;LO,NNP,NN
beamer;11;LO,NNP,NN
absentee;11;LO,NN
jigger;11;LO,NNP,NN
paralytic;11;LO,JJ
Slovenia;11;TO,NNP
feck;11;LO,NN,VB
boatswain;11;LO,NNP,NN
seconded;11;LO,VBN,VBD
condominium;11;LO,NN
brunner;11;LO,NNP
Anaheim;11;TO,NNP
tk;11;LO,NNP,NN
paintbrush;11;LO,NN
pushpa;11;LO,NNPS,NNP
quitters;11;LO,NNS,NNP
quarks;11;LO,NNS
follow-through;11;LO,NN
negligible;11;LO,JJ
philo;11;LO,NNP
mishaps;11;LO,NNS
premeditation;11;LO,NN
likey;11;LO,NNP
parris;11;LO,NNP
withdraws;11;LO,VBZ
McCormack;11;OC,NNP
transmutation;11;LO,NN
Wiltshire;11;TO,NNP
comedic;11;LO,JJ
jaundice;11;LO,NN
grafts;11;LO,NNS
peckish;11;LO,JJ
claud;11;LO,NNP
menagerie;11;LO,NNP,NN
barbarous;11;LO,JJ
majorca;11;LO,NNP
lanky;11;LO,JJ
stiffed;11;LO,VB
paperboy;11;LO,NN,NNP
rakhi;11;LO,NNP
yaman;11;LO,NNP
kadir;11;LO,NNP
goodly;11;LO,RB,JJ
oa;11;LO,NNP
Baruch;11;TF,NNP,JJ
mortally;11;LO,RB
balling;11;LO,NNP,VBG
inaugurate;11;LO,VB
cortical;11;LO,JJ
suds;11;LO,NNS,NNPS
daya;11;LO,NNP
downsizing;11;LO,VBG,NN
hibernating;11;LO,VBG
mello;11;LO,NNP
juggernaut;11;LO,NNP,NN
permissible;11;LO,JJ
intently;11;LO,RB
nihal;11;LO,NNP
enthralled;11;LO,VBN,VBD
emailing;11;LO,VBG
peds;11;LO,VBZ,NNS,NNP
north-west;11;LO,JJ,RB,NN
gq;11;LO,NNP
caravaggio;11;LO,NNP
bloodshot;11;LO,NNP
selections;11;LO,NNS
Somers;11;TO,NNPS,NNP
labours;11;LO,NNS
begets;11;LO,VBZ,NNS
eardrum;11;LO,NN
Roque;11;TO,NNP
degenerative;11;LO,JJ
worrisome;11;LO,JJ
channeled;11;LO,VBN,VBD
accompaniment;11;LO,NN
feeney;11;LO,NNP
caesars;11;LO,NNP
ger;11;LO,NNP
equip;11;LO,VB
kiara;11;LO,NNP
trekking;11;LO,NN,VBG
herded;11;LO,VBN,VBD
shacks;11;LO,NNS
iago;11;LO,NNP
awe-inspiring;11;LO,JJ,VB
Beresford;11;TO,NNP
prostrate;11;LO,NN
Haifa;11;TO,NNP
ex-boyfriends;11;LO,NN
hatchback;11;LO,NN
nanni;11;LO,NNP
fraternizing;11;LO,VBG
specialise;11;LO,VB,VBP
coolie;11;LO,NN,NNP
ccs;11;LO,NNP
adelina;11;LO,NNP
krill;11;LO,NN,NNP
economists;11;LO,NNS
runabout;11;LO,NNP,NN
dexterity;11;LO,NN
proteus;11;LO,NNP
eso;11;LO,NNP
stewardesses;11;LO,NNS,NNPS
Herzog;11;TO,NNP
adjustable;11;LO,JJ
starbase;11;LO,NNP
mdma;11;LO,NNP
oppressor;11;LO,NN
californian;11;LF,JJ,NNP
ill-mannered;11;LO,JJ
looped;11;LO,VBN,VBD
harpsichord;11;LF,NN
dissociative;11;LO,JJ
Lombardi;11;TO,NNP
Robins;11;TF,NNP
hangovers;11;LO,NNS
bareback;11;LO,NN
Oaxaca;11;TO,NNP
disgustingly;11;LO,RB
welling;11;LO,NNP,VBG
criticised;11;LO,VBN,VBD
mechanically;11;LO,RB
vigour;11;LO,NN
taru;11;LO,NNP
recaptured;11;LO,VBD,VBN
low-rent;11;LO,JJ
heroines;11;LO,NNS
mos;11;LO,NNP
petros;11;LO,NNP
primaries;11;LO,NNS
egomaniac;11;LO,NN,RB,JJ
prancer;11;LO,NNP
indisputable;11;LO,JJ
derives;11;LO,VBZ
overwrought;11;LO,JJ,NN
Pont;11;TO,NNP
yahtzee;11;LO,NNP
programmers;11;LO,NNS
lop;11;LO,NNP,RB
prabha;11;LO,NNP
persecuting;11;LO,VBG
notation;11;LO,NN
foggiest;11;LO,JJS
nighthawk;11;LO,NNP
buy-in;11;LO,NN
sickest;11;LO,JJS,NNP
besties;11;LO,NNS
handset;11;LO,NN
blesses;11;LO,VBZ
reunification;11;LO,NN
kiyoko;11;LO,NNP
IX;11;AC,NNP
unscrew;11;LO,RB
ranches;11;LO,NNS
Hewlett;11;TO,NNP
dor;11;LO,NNP
alphabetically;11;LO,RB
CGI;11;AC,NNP,NN
lowing;11;LO,VBG
pssh;11;LO,UH
silliest;11;LO,JJS
notepad;11;LO,NN,NNP
aleck;11;LO,NNP
catalogued;11;LO,VBN,VBD
pindar;11;LO,NNP
